product_id,product_category_name,order_id,order_item_id,seller_id,shipping_limit_date,price,freight_value,seller_zip_code_prefix,seller_city,seller_state,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,7c2484624f578a3a2598f6192b66db93,1,42b729f859728f5079499127a9c2ef37,2018-04-09 17:10:24,24.9,18.23,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,7ecb65884485f612cd43998556999634,1,42b729f859728f5079499127a9c2ef37,2018-04-05 14:15:19,24.9,7.39,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,866f051f9b5c31d0566324ea81a33e24,1,42b729f859728f5079499127a9c2ef37,2018-03-01 16:15:38,24.9,7.78,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,883b467852944646af1b7eff7c0f5d35,1,42b729f859728f5079499127a9c2ef37,2018-06-21 11:02:30,24.9,7.43,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,883b467852944646af1b7eff7c0f5d35,2,42b729f859728f5079499127a9c2ef37,2018-06-21 11:02:30,24.9,7.43,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,8ed33ce2fa4294f5f8d8967467a26b23,1,42b729f859728f5079499127a9c2ef37,2018-04-04 12:55:31,24.9,7.39,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,8ed33ce2fa4294f5f8d8967467a26b23,2,42b729f859728f5079499127a9c2ef37,2018-04-04 12:55:31,24.9,7.39,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,93946756257ca00a0bd35bf9e162718e,1,42b729f859728f5079499127a9c2ef37,2018-06-13 21:30:56,24.9,7.39,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,940eb052b51b2ff6ce6d2a2e4302bddc,1,42b729f859728f5079499127a9c2ef37,2018-06-13 04:30:25,24.9,7.39,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,95d9d2979d40161be87292ff88563cba,1,42b729f859728f5079499127a9c2ef37,2018-06-17 23:53:58,24.9,7.39,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,95d9d2979d40161be87292ff88563cba,2,42b729f859728f5079499127a9c2ef37,2018-06-17 23:53:58,24.9,7.39,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,968881fd0bc1fa8d068c381b3484223d,1,42b729f859728f5079499127a9c2ef37,2018-06-13 17:31:33,24.9,22.85,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,a807e37413ae762568568100e439cfb6,1,42b729f859728f5079499127a9c2ef37,2018-06-28 04:35:20,24.9,7.43,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,a807e37413ae762568568100e439cfb6,2,42b729f859728f5079499127a9c2ef37,2018-06-28 04:35:20,24.9,7.43,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,a807e37413ae762568568100e439cfb6,3,42b729f859728f5079499127a9c2ef37,2018-06-28 04:35:20,24.9,7.43,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,b82c29ee4251028bd0891ef9e3fe53b9,1,42b729f859728f5079499127a9c2ef37,2018-03-09 13:20:29,24.9,7.78,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,b82c29ee4251028bd0891ef9e3fe53b9,2,42b729f859728f5079499127a9c2ef37,2018-03-09 13:20:29,24.9,7.78,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,bfd8b65b23bbf044e7ae60f3682bc225,1,42b729f859728f5079499127a9c2ef37,2018-08-03 15:10:13,27.9,7.46,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,c8097c4a079d36884044cd13c0df3452,1,42b729f859728f5079499127a9c2ef37,2018-08-09 06:05:33,27.9,7.46,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,ccb8a2df9d55cbe0cbfe1c2f305b1f09,1,42b729f859728f5079499127a9c2ef37,2018-05-15 18:13:34,24.9,15.23,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,d10503eeef371049c26e11de7d6552dc,1,42b729f859728f5079499127a9c2ef37,2018-07-13 16:15:17,24.9,7.43,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,d5d3b4b504a59a416704978bb72fce3d,1,42b729f859728f5079499127a9c2ef37,2018-07-10 15:51:08,24.9,7.43,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,d7289e919ed445fbccb678459efd3154,1,42b729f859728f5079499127a9c2ef37,2018-03-01 02:10:39,24.9,15.1,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,d887cb83cb643b2b98e4f1711d99d4cc,1,42b729f859728f5079499127a9c2ef37,2018-03-26 23:31:49,24.9,7.39,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,dc3c5cc14cf6712c4e47880da72f341a,1,42b729f859728f5079499127a9c2ef37,2018-07-19 04:31:35,27.9,18.3,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,e0e86ba567043fd48c98fbb535105f00,1,42b729f859728f5079499127a9c2ef37,2018-06-26 18:55:38,24.9,15.27,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,e639ca87d2005d88adaad8431a8016e9,1,42b729f859728f5079499127a9c2ef37,2018-04-02 04:08:38,24.9,18.23,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,f4729db51fa0b1eb9738b7bcbb3379d8,1,42b729f859728f5079499127a9c2ef37,2018-05-10 12:13:09,24.9,22.85,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,f84d3e7294f12e25be13d5da3a24581e,1,42b729f859728f5079499127a9c2ef37,2018-04-12 14:08:28,24.9,7.39,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,f8ebdc391ba2950e41dfd4a8385418ae,1,42b729f859728f5079499127a9c2ef37,2018-01-22 17:14:31,24.9,7.78,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,fb2f2200a3b712539e9eb91ef5c7e1cf,1,42b729f859728f5079499127a9c2ef37,2018-08-08 06:24:22,27.9,7.46,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,fd10d31bdfb91ffa20c8b037fb9bdaf0,1,42b729f859728f5079499127a9c2ef37,2018-07-12 22:31:23,24.9,7.43,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,ff49f52e3e1a9422bc1899208d5b8591,1,42b729f859728f5079499127a9c2ef37,2018-01-22 18:14:27,24.9,7.78,3910,sao paulo,SP,-23.58452319555432,-46.51460627909786,sao paulo,SP
6f57ca539fb6b20b79a272e17194d9c9,beleza_saude,1d3a68238096f9cec486437166e57716,1,b2ac621f0d0322434d04a12b078b9369,2018-02-15 15:29:39,129.9,16.35,80220,curitiba,PR,-25.45005712155927,-49.2606739118818,curitiba,PR
6f57ca539fb6b20b79a272e17194d9c9,beleza_saude,2cbc30cc52609a954b2eda461da97579,1,b2ac621f0d0322434d04a12b078b9369,2018-05-21 23:18:09,129.9,17.62,80220,curitiba,PR,-25.45005712155927,-49.2606739118818,curitiba,PR
6f57ca539fb6b20b79a272e17194d9c9,beleza_saude,d9cd31e853bff10e7c7827e48e26caa5,2,b2ac621f0d0322434d04a12b078b9369,2018-04-10 12:30:21,129.9,9.19,80220,curitiba,PR,-25.45005712155927,-49.2606739118818,curitiba,PR
6f57ca539fb6b20b79a272e17194d9c9,beleza_saude,ff259720a6c1397ed8e5a9846f514cb8,1,b2ac621f0d0322434d04a12b078b9369,2017-11-06 13:35:15,129.9,25.94,80220,curitiba,PR,-25.45005712155927,-49.2606739118818,curitiba,PR
7648a2a07675230af77cdcd849834e57,beleza_saude,d6e86df5b1614d493da54c4c87ce7f2d,1,7a91bf945c6fae0779f1c61ce97fe45c,2017-07-25 17:23:31,169.9,18.47,26562,mesquita,RJ,-22.767224960596728,-43.424453496437685,mesquita,RJ
7648a2a07675230af77cdcd849834e57,beleza_saude,df6741b0ea621f28515a537c85037507,1,7a91bf945c6fae0779f1c61ce97fe45c,2017-07-25 00:35:07,169.9,14.94,26562,mesquita,RJ,-22.767224960596728,-43.424453496437685,mesquita,RJ
748fec9ebeacfa6835fb4d6894c49869,beleza_saude,377e5b3fd806424e7a9aa72e8b36bb4b,1,e99e927c81e3f51739c94fcdfca9f10f,2017-06-30 02:43:20,129.9,16.67,38400,uberlandia,MG,-18.91595976602804,-48.278974174995646,uberlandia,MG
24bc2932a12c983f8e76d828b65cf39b,beleza_saude,0c7ac4325ae837f28df12a94a51cf375,1,5a413ade68e8f8d93071a7f52a64cb9e,2018-08-17 10:10:22,55.0,15.49,3679,sao paulo,SP,-23.51743989953255,-46.48587764709451,sao paulo,SP
24bc2932a12c983f8e76d828b65cf39b,beleza_saude,1771533c98cbd8fe683df971648dc2cf,1,5a413ade68e8f8d93071a7f52a64cb9e,2018-08-15 17:10:21,55.0,15.49,3679,sao paulo,SP,-23.51743989953255,-46.48587764709451,sao paulo,SP
24bc2932a12c983f8e76d828b65cf39b,beleza_saude,2acc0b9e685d8d46130f1ec8abdd9ffb,1,5a413ade68e8f8d93071a7f52a64cb9e,2018-08-14 15:45:16,55.0,7.65,3679,sao paulo,SP,-23.51743989953255,-46.48587764709451,sao paulo,SP
24bc2932a12c983f8e76d828b65cf39b,beleza_saude,3f50f62b343cd447c0fd8af4196bdc33,1,5a413ade68e8f8d93071a7f52a64cb9e,2018-08-19 21:30:20,55.0,8.55,3679,sao paulo,SP,-23.51743989953255,-46.48587764709451,sao paulo,SP
24bc2932a12c983f8e76d828b65cf39b,beleza_saude,9f24306ad42ec0b914ff60357df376ff,1,5a413ade68e8f8d93071a7f52a64cb9e,2018-08-22 21:50:17,59.0,8.57,3679,sao paulo,SP,-23.51743989953255,-46.48587764709451,sao paulo,SP
24bc2932a12c983f8e76d828b65cf39b,beleza_saude,b89b5e15757b5d96e7d67c969324aeca,1,5a413ade68e8f8d93071a7f52a64cb9e,2018-08-20 14:46:41,55.0,8.55,3679,sao paulo,SP,-23.51743989953255,-46.48587764709451,sao paulo,SP
24bc2932a12c983f8e76d828b65cf39b,beleza_saude,bdb2a4829fa0c44316c6355477f69c3c,1,5a413ade68e8f8d93071a7f52a64cb9e,2018-08-20 03:15:18,55.0,8.55,3679,sao paulo,SP,-23.51743989953255,-46.48587764709451,sao paulo,SP
24bc2932a12c983f8e76d828b65cf39b,beleza_saude,c84d88553f9878bf2c7ecda2eb211ece,1,5a413ade68e8f8d93071a7f52a64cb9e,2018-08-31 08:44:13,65.0,9.21,3679,sao paulo,SP,-23.51743989953255,-46.48587764709451,sao paulo,SP
24bc2932a12c983f8e76d828b65cf39b,beleza_saude,ea61446163797d406b8af3569fbad43f,1,5a413ade68e8f8d93071a7f52a64cb9e,2018-08-21 16:09:45,55.0,8.55,3679,sao paulo,SP,-23.51743989953255,-46.48587764709451,sao paulo,SP
d7763817e6c04ac719414a48dd46928e,beleza_saude,f9ae26d365fbefe7d1d7510effa84d3d,1,2eb70248d66e0e3ef83659f71b244378,2018-03-09 13:10:11,513.45,10.85,13101,campinas,SP,-22.90081444463038,-46.99864279239999,campinas,SP
5b757fed0d82a5850bcf22f01af06c6b,beleza_saude,783058adb0589c4c5b2f3f748a27485b,1,a21c11ec5c3f03e7cc9f9203bff9e1c6,2018-08-09 17:25:23,55.0,51.11,6513,santana de parnaiba,SP,-23.466737282854947,-46.90460432628395,santana de parnaiba,SP
540a51ebd9cd8f5714698467afc89071,beleza_saude,37a96f0eb9749c5b149de75ffa669662,1,e5a38146df062edaf55c38afa99e42dc,2017-06-27 09:15:15,175.9,17.48,1233,sao paulo,SP,-23.540299470713855,-46.66278360519932,sao paulo,SP
a334304f952399f2161225628a9d2891,beleza_saude,0ad366bdd2946abe259eb3095c953dc5,1,d3f39f05462b79a4562d35893a28f159,2018-02-01 13:31:42,78.0,15.3,13730,mococa,SP,-21.46569907614626,-47.00475479474461,mococa,SP
a334304f952399f2161225628a9d2891,beleza_saude,21a0fa6ad3d045d3cc42f973e3dddc0c,1,d3f39f05462b79a4562d35893a28f159,2018-02-01 12:21:41,78.0,12.05,13730,mococa,SP,-21.46569907614626,-47.00475479474461,mococa,SP
a334304f952399f2161225628a9d2891,beleza_saude,546d146d8027f96ed859e57ada4c2ff6,1,d3f39f05462b79a4562d35893a28f159,2018-02-14 07:35:51,78.0,15.3,13730,mococa,SP,-21.46569907614626,-47.00475479474461,mococa,SP
a334304f952399f2161225628a9d2891,beleza_saude,5abb6c1ea24afdc6e26076bfaa7539cb,1,d3f39f05462b79a4562d35893a28f159,2018-02-22 08:50:22,78.0,12.05,13730,mococa,SP,-21.46569907614626,-47.00475479474461,mococa,SP
a334304f952399f2161225628a9d2891,beleza_saude,605ddab5485410c9c3c11f4ab9a74f6a,1,d3f39f05462b79a4562d35893a28f159,2018-01-24 11:37:16,78.0,15.3,13730,mococa,SP,-21.46569907614626,-47.00475479474461,mococa,SP
a334304f952399f2161225628a9d2891,beleza_saude,61b8f80f57eb27a3d6f27f6578b6b3c9,1,d3f39f05462b79a4562d35893a28f159,2018-02-08 20:30:24,78.0,15.3,13730,mococa,SP,-21.46569907614626,-47.00475479474461,mococa,SP
a334304f952399f2161225628a9d2891,beleza_saude,6705f845a3ac46ab9725d0bd82338450,1,d3f39f05462b79a4562d35893a28f159,2018-03-06 09:29:34,78.0,12.05,13730,mococa,SP,-21.46569907614626,-47.00475479474461,mococa,SP
a334304f952399f2161225628a9d2891,beleza_saude,85dbef7e8d4c780110b5900a73b43556,1,d3f39f05462b79a4562d35893a28f159,2018-03-09 16:15:39,78.0,12.05,13730,mococa,SP,-21.46569907614626,-47.00475479474461,mococa,SP
a334304f952399f2161225628a9d2891,beleza_saude,8a7074d44436c26d7e0bd110395d0fe6,1,d3f39f05462b79a4562d35893a28f159,2018-03-01 02:48:37,78.0,12.05,13730,mococa,SP,-21.46569907614626,-47.00475479474461,mococa,SP
a334304f952399f2161225628a9d2891,beleza_saude,96c284fea37bf65abad9c4c8847a869c,1,d3f39f05462b79a4562d35893a28f159,2018-01-29 12:18:02,78.0,12.05,13730,mococa,SP,-21.46569907614626,-47.00475479474461,mococa,SP
a334304f952399f2161225628a9d2891,beleza_saude,9c7950262e87089fd79aef7d4e4cd6e0,1,d3f39f05462b79a4562d35893a28f159,2018-03-22 17:48:58,78.0,12.99,13730,mococa,SP,-21.46569907614626,-47.00475479474461,mococa,SP
a334304f952399f2161225628a9d2891,beleza_saude,9c7950262e87089fd79aef7d4e4cd6e0,2,d3f39f05462b79a4562d35893a28f159,2018-03-22 17:48:58,78.0,12.99,13730,mococa,SP,-21.46569907614626,-47.00475479474461,mococa,SP
a334304f952399f2161225628a9d2891,beleza_saude,9c7950262e87089fd79aef7d4e4cd6e0,3,d3f39f05462b79a4562d35893a28f159,2018-03-22 17:48:58,78.0,12.99,13730,mococa,SP,-21.46569907614626,-47.00475479474461,mococa,SP
a334304f952399f2161225628a9d2891,beleza_saude,9cb8f0af8d94e8eb6c245e305a1ee8d7,1,d3f39f05462b79a4562d35893a28f159,2018-03-15 12:00:21,78.0,18.43,13730,mococa,SP,-21.46569907614626,-47.00475479474461,mococa,SP
a334304f952399f2161225628a9d2891,beleza_saude,9cb8f0af8d94e8eb6c245e305a1ee8d7,2,d3f39f05462b79a4562d35893a28f159,2018-03-15 12:00:21,78.0,18.43,13730,mococa,SP,-21.46569907614626,-47.00475479474461,mococa,SP
a334304f952399f2161225628a9d2891,beleza_saude,ab537f9c58a21747d30d02a43d2763a7,1,d3f39f05462b79a4562d35893a28f159,2018-02-13 13:15:40,78.0,12.05,13730,mococa,SP,-21.46569907614626,-47.00475479474461,mococa,SP
a334304f952399f2161225628a9d2891,beleza_saude,c95e84ae7a7ece4f18736621998851f3,1,d3f39f05462b79a4562d35893a28f159,2018-03-05 03:32:35,78.0,12.05,13730,mococa,SP,-21.46569907614626,-47.00475479474461,mococa,SP
a334304f952399f2161225628a9d2891,beleza_saude,cf937bac66a020cc0077490569f3465b,2,d3f39f05462b79a4562d35893a28f159,2018-01-10 17:28:12,78.0,25.76,13730,mococa,SP,-21.46569907614626,-47.00475479474461,mococa,SP
a334304f952399f2161225628a9d2891,beleza_saude,f73a22bddb155350e16a991b2510fa64,1,d3f39f05462b79a4562d35893a28f159,2018-03-14 09:29:44,78.0,28.83,13730,mococa,SP,-21.46569907614626,-47.00475479474461,mococa,SP
a334304f952399f2161225628a9d2891,beleza_saude,fc662bafa52d2ef16078f6f6141009d6,1,d3f39f05462b79a4562d35893a28f159,2018-02-08 02:54:18,78.0,12.05,13730,mococa,SP,-21.46569907614626,-47.00475479474461,mococa,SP
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,05a2d609ab3024701d66a27590ea1d68,1,01fdefa7697d26ad920e9e0346d4bd1b,2018-03-22 17:56:02,99.9,14.47,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,10a2d53148bb79d540a6a2e7cb706cea,1,01fdefa7697d26ad920e9e0346d4bd1b,2017-12-13 03:11:49,104.99,19.97,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,163679b19841bb6d73176f4a5a80a0d6,1,01fdefa7697d26ad920e9e0346d4bd1b,2018-04-25 22:31:27,99.9,24.69,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,16af3bfaa6a2871b0c80b75da409f501,1,01fdefa7697d26ad920e9e0346d4bd1b,2018-05-09 03:53:03,99.9,10.88,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,1767c122a3ee029a66f97b74a2538d2e,1,01fdefa7697d26ad920e9e0346d4bd1b,2018-01-17 14:57:19,99.9,19.94,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,193d55b911909b790bca77dbd6f49c9e,1,01fdefa7697d26ad920e9e0346d4bd1b,2018-02-22 23:35:20,99.9,14.43,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,309b8f761fc683dcad0b537f02da25c2,1,01fdefa7697d26ad920e9e0346d4bd1b,2017-12-28 15:50:01,99.9,14.43,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,34b7253ad75b068d9abf56b9fc5c68a2,1,01fdefa7697d26ad920e9e0346d4bd1b,2018-07-12 13:55:19,89.9,15.7,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,34dedd5cb5e0f12df565171392540a8f,1,01fdefa7697d26ad920e9e0346d4bd1b,2018-01-18 17:49:42,99.9,17.95,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,3a8841b93b2522714e4143cff4f54ca4,1,01fdefa7697d26ad920e9e0346d4bd1b,2017-07-14 12:30:21,104.99,19.97,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,3b97d7da1a0a00c69c706b02eb64d22f,1,01fdefa7697d26ad920e9e0346d4bd1b,2017-11-23 21:15:52,104.99,19.97,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,49bf7e68b5263b604955ac02aa4fbb9a,1,01fdefa7697d26ad920e9e0346d4bd1b,2017-08-03 00:43:37,104.99,19.97,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,4d670bfb2b38280f2d62f1dc5807cb8e,1,01fdefa7697d26ad920e9e0346d4bd1b,2018-06-29 14:30:52,89.9,27.58,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,57cbc8e34a5ceffb92f8b3193e4ffdb8,1,01fdefa7697d26ad920e9e0346d4bd1b,2018-08-07 02:50:33,89.9,23.43,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,5a31618943d04d72b8c0762b43df48dd,1,01fdefa7697d26ad920e9e0346d4bd1b,2018-07-03 02:52:21,89.9,15.7,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,62349b58976446f1566cb58228d37715,1,01fdefa7697d26ad920e9e0346d4bd1b,2017-05-12 11:05:12,104.99,16.49,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,64bfc8cd9379c2da1d2abd37c2adf65a,1,01fdefa7697d26ad920e9e0346d4bd1b,2018-07-02 21:11:13,89.9,15.7,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,64c1c186ea1673374b460f9bbfbb079f,1,01fdefa7697d26ad920e9e0346d4bd1b,2018-06-28 15:16:22,89.9,15.7,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,6f85fa051c6abbc96216b2dfb6af04b4,1,01fdefa7697d26ad920e9e0346d4bd1b,2018-03-08 10:55:31,99.9,14.43,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,7186ea4d77cf76753cfe3399c39b5b42,1,01fdefa7697d26ad920e9e0346d4bd1b,2018-01-30 18:19:32,99.9,19.94,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,7186ea4d77cf76753cfe3399c39b5b42,2,01fdefa7697d26ad920e9e0346d4bd1b,2018-01-30 18:19:32,99.9,19.94,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,732c61dedcbe590b6b5d8a7609bf25b2,1,01fdefa7697d26ad920e9e0346d4bd1b,2018-01-12 15:33:18,99.9,14.43,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,7578fd6a092a59193fd6f529094dfb84,1,01fdefa7697d26ad920e9e0346d4bd1b,2018-06-15 17:00:53,89.9,23.21,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,758480e19da5e5b47ceb7318a5ca77fe,1,01fdefa7697d26ad920e9e0346d4bd1b,2018-08-01 11:55:20,89.9,23.43,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,862fc92ae542a7129c9943703ddac0af,1,01fdefa7697d26ad920e9e0346d4bd1b,2018-07-24 03:10:13,89.9,27.58,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,87dbf189fd5e4ff0a6846675d7fe9d0e,1,01fdefa7697d26ad920e9e0346d4bd1b,2017-07-13 20:55:08,104.99,14.46,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,8a8cd106c8e6e27e8832a3311755a9cc,1,01fdefa7697d26ad920e9e0346d4bd1b,2017-08-21 22:24:45,104.99,17.98,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,91d8a0827f2be0aa95d271328dbb930f,1,01fdefa7697d26ad920e9e0346d4bd1b,2018-06-14 16:09:03,89.9,15.48,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,96245f4488be31192a246b608e6deec4,1,01fdefa7697d26ad920e9e0346d4bd1b,2018-05-09 03:55:23,99.9,16.29,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,96f2c3b92eb876c71d228377a641c6e2,1,01fdefa7697d26ad920e9e0346d4bd1b,2018-06-25 13:30:39,89.9,15.7,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,aeeff2fef61809de5e010a78c4f83128,1,01fdefa7697d26ad920e9e0346d4bd1b,2018-03-16 16:13:15,99.9,57.25,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,bc235dc48cca3cbf2b7de10a83341903,1,01fdefa7697d26ad920e9e0346d4bd1b,2018-02-14 07:55:33,99.9,14.43,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,dade660d65ac835c39909f69a15baeab,1,01fdefa7697d26ad920e9e0346d4bd1b,2018-06-18 04:15:10,89.9,15.7,86050,londrina,PR,-23.331043778111702,-51.17743350000001,londrina,PR
